name,price,stars,rating_count,variant_data,asin,review_title,review_text,review_rating,Total_reviews
"        ASUS TUF Gaming A15, 15.6"" (39.62 cm) FHD 144Hz, AMD Ryzen 9 5900HX, 6GB RTX 3060, Gaming Laptop (16GB/512GB SSD/90WHrs Battery/Windows 11/Black/2.30 Kg), FA506QM-HN124W       ","99,300",4.2 out of 5 stars,,"{""B09Y695S7K"":[""Laptop""],""B0BDPZP7RW"":[""Laptop + MW203 Blue""],""B0BDQ3QWY5"":[""Laptop + VP4700 Backpack""],""B0BGD7JMRC"":[""Add Mouse+ Gaming Headset (Black) @ 50% off""],""B0B8YBTQK2"":[""Laptop productivity Bundle""],""B0BDQ34S6V"":[""Laptop + VP5700 Backpack""],""B0BDQ69FZ4"":[""Laptop + MW203 Black""]}",B0BDQ3QWY5,"OP Gaming Laptop at this price range, its the only Ryzen 9 available, along a Nvidia RTX 3060.","For editing, 3d modelling, rendering the Ryzen 9 is kinda overkill already. Go for the 3200 MHZ Crucial 16gb + 16gb upgrade, its definitely even more op with 32 gb. I also added a 1 tb NVMIE SSD as it comes with one slot filled with the 512gb, will eventually upgrade it to 2tb +2tb Nvmie later on.Also get a good cooling pad as with any gaming laptop worth its salt temperatures will maintain a highish 90 plus but never over 98 degrees so far. Get a good laptop cooler for it. Battery life is respectable when considering the output. Armor crate software lets you bling out the RGB settings. It also feels extremely solid to hold in the hand.",5.0,
"        ASUS TUF Gaming A15, 15.6"" (39.62 cm) FHD 144Hz, AMD Ryzen 9 5900HX, 6GB RTX 3060, Gaming Laptop (16GB/512GB SSD/90WHrs Battery/Windows 11/Black/2.30 Kg), FA506QM-HN124W       ","99,300",4.2 out of 5 stars,,"{""B09Y695S7K"":[""Laptop""],""B0BDPZP7RW"":[""Laptop + MW203 Blue""],""B0BDQ3QWY5"":[""Laptop + VP4700 Backpack""],""B0BGD7JMRC"":[""Add Mouse+ Gaming Headset (Black) @ 50% off""],""B0B8YBTQK2"":[""Laptop productivity Bundle""],""B0BDQ34S6V"":[""Laptop + VP5700 Backpack""],""B0BDQ69FZ4"":[""Laptop + MW203 Black""]}",B0BDQ3QWY5,Warhead for GAMERS and PROFESSIONALS !,"The media could not be loaded.
                
            
                
            
        
    
    








  
  
     Its an excellent warhead for Gamers and Professionals. 16 GB ram, 512 SSD , AMD Radeon 9 and Nvidia GeForce GTX 3060 makes it super sonic. No doubt, the laptop processing speed is very fast. I played Apex Legends, Far Cry 5, Pubg PC, Wolfenstein, COD Warzone, Battlefield, Gear of war 5, Dishonored e.t.c with ultra high settings and guess what, it ran like butter.V. Good for running heavy ML/DL models. Adobe after effects is running very good.512 GB SSD and 2-2.5 hr battery life is something that is a minimal concern. Else, happy working and gaming.",5.0,
"        ASUS TUF Gaming A15, 15.6"" (39.62 cm) FHD 144Hz, AMD Ryzen 9 5900HX, 6GB RTX 3060, Gaming Laptop (16GB/512GB SSD/90WHrs Battery/Windows 11/Black/2.30 Kg), FA506QM-HN124W       ","99,300",4.2 out of 5 stars,,"{""B09Y695S7K"":[""Laptop""],""B0BDPZP7RW"":[""Laptop + MW203 Blue""],""B0BDQ3QWY5"":[""Laptop + VP4700 Backpack""],""B0BGD7JMRC"":[""Add Mouse+ Gaming Headset (Black) @ 50% off""],""B0B8YBTQK2"":[""Laptop productivity Bundle""],""B0BDQ34S6V"":[""Laptop + VP5700 Backpack""],""B0BDQ69FZ4"":[""Laptop + MW203 Black""]}",B0BDQ3QWY5,Bought this Laptop for 80k with Exchange Offer,"Only Problem iam facing in this laptop is , whenever screen timeout it goes blank and never wakes up, instead it shutdown, i don't whats the problem,Expect that this laptop is Pure beast, i don't game much ,for gaming i have PC , But for working this laptop is awesome, In silent mode i get 7hrs to 9hrs backup in 1 full charge,which is insane 👍",5.0,
"        ASUS TUF Gaming A15, 15.6"" (39.62 cm) FHD 144Hz, AMD Ryzen 9 5900HX, 6GB RTX 3060, Gaming Laptop (16GB/512GB SSD/90WHrs Battery/Windows 11/Black/2.30 Kg), FA506QM-HN124W       ","99,300",4.2 out of 5 stars,,"{""B09Y695S7K"":[""Laptop""],""B0BDPZP7RW"":[""Laptop + MW203 Blue""],""B0BDQ3QWY5"":[""Laptop + VP4700 Backpack""],""B0BGD7JMRC"":[""Add Mouse+ Gaming Headset (Black) @ 50% off""],""B0B8YBTQK2"":[""Laptop productivity Bundle""],""B0BDQ34S6V"":[""Laptop + VP5700 Backpack""],""B0BDQ69FZ4"":[""Laptop + MW203 Black""]}",B0BDPZP7RW,Important after you brought the Laptop,"Most important thing is be sure to go in power settings and set the minimum power usage for cpu as by default it is set in 100%, so your laptop will average around 80-90° even on idle. Set the minimum below 5-10% and it should idle around 50°, very important aspect to know if you want it to last long without slowing.The laptop is very well priced in fact it's difficult to find one for it's price. You don't have to buy laptop stand for the cooling part as it is blowing air above your keyboard, so I would suggest buying a external keyboard instead as it can get hot. Also shame that you cannot turn the laptop keyboard rgb off.",4.0,
"        ASUS TUF Gaming A15, 15.6"" (39.62 cm) FHD 144Hz, AMD Ryzen 9 5900HX, 6GB RTX 3060, Gaming Laptop (16GB/512GB SSD/90WHrs Battery/Windows 11/Black/2.30 Kg), FA506QM-HN124W       ","99,300",4.2 out of 5 stars,,"{""B09Y695S7K"":[""Laptop""],""B0BDPZP7RW"":[""Laptop + MW203 Blue""],""B0BDQ3QWY5"":[""Laptop + VP4700 Backpack""],""B0BGD7JMRC"":[""Add Mouse+ Gaming Headset (Black) @ 50% off""],""B0B8YBTQK2"":[""Laptop productivity Bundle""],""B0BDQ34S6V"":[""Laptop + VP5700 Backpack""],""B0BDQ69FZ4"":[""Laptop + MW203 Black""]}",B0BDPZP7RW,As good as it gets for the price range,"Firstly this is a gaming laptop, and you are not getting better spec wise, at this price range, at least until 2023. I am running AAA titles Horizon Zero Dawn, RDR2 and Elden Ring at Ultra without any issues. Having seen some people complain about things please see below points:-Heating :- Yes the laptop heats up when running heavy games, this is normal, the fans pump a lot of hot air out, this is not gonna win any awards for heat dissipation but it does the job. I have not experienced any thermal throttling despite gaming for 4+ hours continuously. Armory crate profile's can be set up, some come inbuilt to regulate the fan speeds and other settings.WIFI - This comes with WIFI 6, but could have issues with older 2.4 networks. If you are a gamer you are using ethernet anyway so doesn't matter.Expansion: Comes with 2 x 8 GB sticks can upgrade them to 2 x 16 if required in the future. Has 2 X M.2 NVMe 2280 slots so options to add storage is also there.I/O - 3 x USB 3. 1 x HDMI, 1 x USB - C :-You can connect a USB-C dock for additional ports. If you want to use G-Sync you need a USB-C to DP adapter/dock to connect to supported monitor (USB-C only has direct graphics card out)I have used this for 1 month and i am happy with the product.If you want a gaming laptop and don't have enough to buy an ROG of the same spec. This is the way.If you want to buy a laptop for anything other than gaming look elsewhere",5.0,
"        ASUS TUF Gaming A15, 15.6"" (39.62 cm) FHD 144Hz, AMD Ryzen 9 5900HX, 6GB RTX 3060, Gaming Laptop (16GB/512GB SSD/90WHrs Battery/Windows 11/Black/2.30 Kg), FA506QM-HN124W       ","99,300",4.2 out of 5 stars,,"{""B09Y695S7K"":[""Laptop""],""B0BDPZP7RW"":[""Laptop + MW203 Blue""],""B0BDQ3QWY5"":[""Laptop + VP4700 Backpack""],""B0BGD7JMRC"":[""Add Mouse+ Gaming Headset (Black) @ 50% off""],""B0B8YBTQK2"":[""Laptop productivity Bundle""],""B0BDQ34S6V"":[""Laptop + VP5700 Backpack""],""B0BDQ69FZ4"":[""Laptop + MW203 Black""]}",B0BDPZP7RW,Budget buy for gaming,"Happy that it plays the latest game which had altogether become unplayable on my previous laptop(Dell Inspiron 3543). Plus really enjoyed the graphics - almost felt 100Ks are well spent. Games I tried so far are BattleField 1 and 5.But heats up very quickly in Balanced Mode while playing. So I did not even dare to try the Turbo mode. More specifically, the issue is that one of the path the heat dissipates through is from right hand side panel near where I keep my mouse. The heat comes directly on the mouse hand.As a solution I have started playing by keeping laptop and chair at 45 degree angle to table. That way I let my elbow rest on table and also get a lot of space to move my mouse while keeping my hand distant from right side panel.But otherwise heat control is good while working normally. Battery backup is also too good for me during normal working.All in all good product for less than 100k. I guess it was worth the while to wait this long to buy this model.",3.0,
"        ASUS TUF Gaming A15, 15.6"" (39.62 cm) FHD 144Hz, AMD Ryzen 9 5900HX, 6GB RTX 3060, Gaming Laptop (16GB/512GB SSD/90WHrs Battery/Windows 11/Black/2.30 Kg), FA506QM-HN124W       ","99,300",4.2 out of 5 stars,,"{""B09Y695S7K"":[""Laptop""],""B0BDPZP7RW"":[""Laptop + MW203 Blue""],""B0BDQ3QWY5"":[""Laptop + VP4700 Backpack""],""B0BGD7JMRC"":[""Add Mouse+ Gaming Headset (Black) @ 50% off""],""B0B8YBTQK2"":[""Laptop productivity Bundle""],""B0BDQ34S6V"":[""Laptop + VP5700 Backpack""],""B0BDQ69FZ4"":[""Laptop + MW203 Black""]}",B0BDPZP7RW,Freaking amazing lappy,"Overall performance of the Laptop is freaking crazy !when it comes to battery its really great, most of the gaming laptops doesn't  last long but this laptop battery is awesome . Its around 4-6hrs on normal use like browsing, programming etc.Most of the people say there are thermal issues with the laptop but its very decent . Even I played some games like Forza Horizon on my 55inch 4k TV on ultra graphics the performance is mind blowing!! temperatures also decent around 92 degrees. Its better to lift the laptop a little bit up from the ground when  you are gaming.The built quality is really very great.Only thing which I felt a little problematic is the screen(Display) , Its good but not great!On overall basis the laptop is great !!!and I suggest/recommend you to get it....",5.0,
"        ASUS TUF Gaming A15, 15.6"" (39.62 cm) FHD 144Hz, AMD Ryzen 9 5900HX, 6GB RTX 3060, Gaming Laptop (16GB/512GB SSD/90WHrs Battery/Windows 11/Black/2.30 Kg), FA506QM-HN124W       ","99,300",4.2 out of 5 stars,,"{""B09Y695S7K"":[""Laptop""],""B0BDPZP7RW"":[""Laptop + MW203 Blue""],""B0BDQ3QWY5"":[""Laptop + VP4700 Backpack""],""B0BGD7JMRC"":[""Add Mouse+ Gaming Headset (Black) @ 50% off""],""B0B8YBTQK2"":[""Laptop productivity Bundle""],""B0BDQ34S6V"":[""Laptop + VP5700 Backpack""],""B0BDQ69FZ4"":[""Laptop + MW203 Black""]}",B0BDPZP7RW,Decent laptop for work and gaming,This laptop is quite good in gaming and has an excellent battery life with nvidia GPU disabled.but beware being a gaming laptop it heats a lot.I tested with without a laptop cooler and it can go upto 95 degrees but when a decent laptop cooler from deepcool or cooler master is used it will drop the temps upto 77 from 95.it easily cruises at 42 degrees at idle with no fans enabled,4.0,
"        ASUS TUF Gaming A15, 15.6"" (39.62 cm) FHD 144Hz, AMD Ryzen 9 5900HX, 6GB RTX 3060, Gaming Laptop (16GB/512GB SSD/90WHrs Battery/Windows 11/Black/2.30 Kg), FA506QM-HN124W       ","99,300",4.2 out of 5 stars,,"{""B09Y695S7K"":[""Laptop""],""B0BDPZP7RW"":[""Laptop + MW203 Blue""],""B0BDQ3QWY5"":[""Laptop + VP4700 Backpack""],""B0BGD7JMRC"":[""Add Mouse+ Gaming Headset (Black) @ 50% off""],""B0B8YBTQK2"":[""Laptop productivity Bundle""],""B0BDQ34S6V"":[""Laptop + VP5700 Backpack""],""B0BDQ69FZ4"":[""Laptop + MW203 Black""]}",B0BDPZP7RW,Rating on my opinion,This is my first gaming laptop i am using befor my gaming Pc but i am scared when i am buying this product because reyzen 9 5900H is very heat consuming process as we aspect the tepm goes 94 but no throttling on gaming no lagg lo buffer nothing elase if you buying this for playing valorent go for it its gives easy 250+ Fps and i when you on vsyn on game it give constant 144Fps because its screen is 144hrz. Display not feeling bad its very good for under 1l laptop in this range and but in summer you need to buy cooling pad because of temperature but one problem is we need more usb port on this laptop because i am connting one regare headphones my logitech 402 mouse and my data cable for better network/Ping.,5.0,
"        ASUS TUF Gaming A15, 15.6"" (39.62 cm) FHD 144Hz, AMD Ryzen 9 5900HX, 6GB RTX 3060, Gaming Laptop (16GB/512GB SSD/90WHrs Battery/Windows 11/Black/2.30 Kg), FA506QM-HN124W       ","99,300",4.2 out of 5 stars,,"{""B09Y695S7K"":[""Laptop""],""B0BDPZP7RW"":[""Laptop + MW203 Blue""],""B0BDQ3QWY5"":[""Laptop + VP4700 Backpack""],""B0BGD7JMRC"":[""Add Mouse+ Gaming Headset (Black) @ 50% off""],""B0B8YBTQK2"":[""Laptop productivity Bundle""],""B0BDQ34S6V"":[""Laptop + VP5700 Backpack""],""B0BDQ69FZ4"":[""Laptop + MW203 Black""]}",B0BDPZP7RW,Asus tuf A15,The laptop is good . Nice build . Nice performance. Nice battery.  Good performance by rtx 3060 but screen is not that much good its okk. And I am little disappointed by seller of laptop they didn't send the sticker of Asus gaming with that .Overall laptop is good,4.0,
"        ASUS TUF Gaming A15, 15.6"" (39.62 cm) FHD 144Hz, AMD Ryzen 9 5900HX, 6GB RTX 3060, Gaming Laptop (16GB/512GB SSD/90WHrs Battery/Windows 11/Black/2.30 Kg), FA506QM-HN124W       ","99,300",4.2 out of 5 stars,,"{""B09Y695S7K"":[""Laptop""],""B0BDPZP7RW"":[""Laptop + MW203 Blue""],""B0BDQ3QWY5"":[""Laptop + VP4700 Backpack""],""B0BGD7JMRC"":[""Add Mouse+ Gaming Headset (Black) @ 50% off""],""B0B8YBTQK2"":[""Laptop productivity Bundle""],""B0BDQ34S6V"":[""Laptop + VP5700 Backpack""],""B0BDQ69FZ4"":[""Laptop + MW203 Black""]}",B0BDPZP7RW,"OP Gaming Laptop at this price range, its the only Ryzen 9 available, along a Nvidia RTX 3060.","For editing, 3d modelling, rendering the Ryzen 9 is kinda overkill already. Go for the 3200 MHZ Crucial 16gb + 16gb upgrade, its definitely even more op with 32 gb. I also added a 1 tb NVMIE SSD as it comes with one slot filled with the 512gb, will eventually upgrade it to 2tb +2tb Nvmie later on.Also get a good cooling pad as with any gaming laptop worth its salt temperatures will maintain a highish 90 plus but never over 98 degrees so far. Get a good laptop cooler for it. Battery life is respectable when considering the output. Armor crate software lets you bling out the RGB settings. It also feels extremely solid to hold in the hand.",5.0,
"        ASUS TUF Gaming A15, 15.6"" (39.62 cm) FHD 144Hz, AMD Ryzen 9 5900HX, 6GB RTX 3060, Gaming Laptop (16GB/512GB SSD/90WHrs Battery/Windows 11/Black/2.30 Kg), FA506QM-HN124W       ","99,300",4.2 out of 5 stars,,"{""B09Y695S7K"":[""Laptop""],""B0BDPZP7RW"":[""Laptop + MW203 Blue""],""B0BDQ3QWY5"":[""Laptop + VP4700 Backpack""],""B0BGD7JMRC"":[""Add Mouse+ Gaming Headset (Black) @ 50% off""],""B0B8YBTQK2"":[""Laptop productivity Bundle""],""B0BDQ34S6V"":[""Laptop + VP5700 Backpack""],""B0BDQ69FZ4"":[""Laptop + MW203 Black""]}",B0BDPZP7RW,Warhead for GAMERS and PROFESSIONALS !,"The media could not be loaded.
                
            
                
            
        
    
    








  
  
     Its an excellent warhead for Gamers and Professionals. 16 GB ram, 512 SSD , AMD Radeon 9 and Nvidia GeForce GTX 3060 makes it super sonic. No doubt, the laptop processing speed is very fast. I played Apex Legends, Far Cry 5, Pubg PC, Wolfenstein, COD Warzone, Battlefield, Gear of war 5, Dishonored e.t.c with ultra high settings and guess what, it ran like butter.V. Good for running heavy ML/DL models. Adobe after effects is running very good.512 GB SSD and 2-2.5 hr battery life is something that is a minimal concern. Else, happy working and gaming.",5.0,
"        ASUS TUF Gaming A15, 15.6"" (39.62 cm) FHD 144Hz, AMD Ryzen 9 5900HX, 6GB RTX 3060, Gaming Laptop (16GB/512GB SSD/90WHrs Battery/Windows 11/Black/2.30 Kg), FA506QM-HN124W       ","99,300",4.2 out of 5 stars,,"{""B09Y695S7K"":[""Laptop""],""B0BDPZP7RW"":[""Laptop + MW203 Blue""],""B0BDQ3QWY5"":[""Laptop + VP4700 Backpack""],""B0BGD7JMRC"":[""Add Mouse+ Gaming Headset (Black) @ 50% off""],""B0B8YBTQK2"":[""Laptop productivity Bundle""],""B0BDQ34S6V"":[""Laptop + VP5700 Backpack""],""B0BDQ69FZ4"":[""Laptop + MW203 Black""]}",B0BDPZP7RW,Bought this Laptop for 80k with Exchange Offer,"Only Problem iam facing in this laptop is , whenever screen timeout it goes blank and never wakes up, instead it shutdown, i don't whats the problem,Expect that this laptop is Pure beast, i don't game much ,for gaming i have PC , But for working this laptop is awesome, In silent mode i get 7hrs to 9hrs backup in 1 full charge,which is insane 👍",5.0,
"        ASUS TUF Gaming A15, 15.6"" (39.62 cm) FHD 144Hz, AMD Ryzen 9 5900HX, 6GB RTX 3060, Gaming Laptop (16GB/512GB SSD/90WHrs Battery/Windows 11/Black/2.30 Kg), FA506QM-HN124W       ","99,300",4.2 out of 5 stars,,"{""B09Y695S7K"":[""Laptop""],""B0BDPZP7RW"":[""Laptop + MW203 Blue""],""B0BDQ3QWY5"":[""Laptop + VP4700 Backpack""],""B0BGD7JMRC"":[""Add Mouse+ Gaming Headset (Black) @ 50% off""],""B0B8YBTQK2"":[""Laptop productivity Bundle""],""B0BDQ34S6V"":[""Laptop + VP5700 Backpack""],""B0BDQ69FZ4"":[""Laptop + MW203 Black""]}",B09Y695S7K,Important after you brought the Laptop,"Most important thing is be sure to go in power settings and set the minimum power usage for cpu as by default it is set in 100%, so your laptop will average around 80-90° even on idle. Set the minimum below 5-10% and it should idle around 50°, very important aspect to know if you want it to last long without slowing.The laptop is very well priced in fact it's difficult to find one for it's price. You don't have to buy laptop stand for the cooling part as it is blowing air above your keyboard, so I would suggest buying a external keyboard instead as it can get hot. Also shame that you cannot turn the laptop keyboard rgb off.",4.0,
